kingdom	phylum	class	order	family	genus	species
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Tardiphaga	Tardiphaga_vice278
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Tardiphaga	Tardiphaga_vice304
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	Tardiphaga	Tardiphaga_vice352
k__Viruses	p_Negarnaviricota	c__Monjiviricetes	o__Mononegavirales	f__Rhabdoviridae	Nucleorhabdovirus	Taro_vein_chlorosis_nucleorhabdovirus
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Tateyamaria	Tateyamaria_omphalii
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	Tatlockia	Tatlockia_micdadei
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Erwiniaceae	Tatumella	Tatumella_citrea
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Erwiniaceae	Tatumella	Tatumella_ptyseos
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Erwiniaceae	Tatumella	Tatumella_TA1
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Taylorella	Taylorella_asinigenitalis
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae	Taylorella	Taylorella_equigenitalis
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Tenacibaculum	Tenacibaculum_dicentrarchi
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Tenacibaculum	Tenacibaculum_jejuense
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Tenacibaculum	Tenacibaculum_maritimum
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Tenacibaculum	Tenacibaculum_mesophilum
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae		Tenacibaculum_phage_pT24
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae		Tenacibaculum_phage_PTm1
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Tenacibaculum	Tenacibaculum_DSM_106434
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Tenacibaculum	Tenacibaculum_SZ_18
k__Bacteria	p_Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	Tenacibaculum	Tenacibaculum_todarodis
k__Bacteria	p_Tenericutes					Tenericutes_bacterium_MO_XQ
k__Bacteria	p_Tenericutes					Tenericutes_bacterium_MZ_XQ
k__Bacteria	p_Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Tenuifilaceae	Tenuifilum	Tenuifilum_thalassicum
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	Tepidanaerobacter	Tepidanaerobacter_acetatoxydans
k__Bacteria	p_Chloroflexi	c__Tepidiformia	o__Tepidiformales	f__Tepidiformaceae	Tepidiforma	Tepidiforma_bonchosmolovskayae
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylocystaceae	Terasakiella	Terasakiella_SH_1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Cellvibrionales	f__Cellvibrionaceae	Teredinibacter	Teredinibacter_turnerae
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	Terribacillus	Terribacillus_goriensis
k__Bacteria	p_Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	Terriglobus	Terriglobus_albidus
k__Bacteria	p_Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	Terriglobus	Terriglobus_roseus
k__Bacteria	p_Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	Terriglobus	Terriglobus_saanensis
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	Tessaracoccus	Tessaracoccus_aquimaris
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	Tessaracoccus	Tessaracoccus_flavescens
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	Tessaracoccus	Tessaracoccus_flavus
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	Tessaracoccus	Tessaracoccus_T25_30
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	Tessaracoccus	Tessaracoccus_timonensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	Tetragenococcus	Tetragenococcus_halophilus
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	Tetragenococcus	Tetragenococcus_koreensis
k__Bacteria	p_Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	Tetragenococcus	Tetragenococcus_osmophilus
k__Fungi	p_Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	Tetrapisispora	Tetrapisispora_blattae
k__Fungi	p_Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	Tetrapisispora	Tetrapisispora_phaffii
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Micrococcales	f__Intrasporangiaceae	Tetrasphaera	Tetrasphaera_HKS02
k__Viruses	p_Kitrinoviricota	c__Alsuviricetes	o__Martellivirales	f__Closteroviridae	Crinivirus	Tetterwort_vein_chlorosis_virus
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Thalassobius	Thalassobius_gelatinovorus
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Thalassococcus	Thalassococcus_S3
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	Thalassolituus	Thalassolituus_oleivorans
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Podoviridae		Thalassomonas_phage_BA3
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	Thalassospira	Thalassospira_indica
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	Thalassospira	Thalassospira_marina
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	Thalassospira	Thalassospira_xiamenensis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Colwelliaceae	Thalassotalea	Thalassotalea_crassostreae
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Colwelliaceae	Thalassotalea	Thalassotalea_HSM_43
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Colwelliaceae	Thalassotalea	Thalassotalea_PS06
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Rhodocyclales	f__Zoogloeaceae	Thauera	Thauera_aromatica
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Rhodocyclales	f__Zoogloeaceae	Thauera	Thauera_chlorobenzoica
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Rhodocyclales	f__Zoogloeaceae	Thauera	Thauera_humireducens
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Rhodocyclales	f__Zoogloeaceae	Thauera	Thauera_hydrothermalis
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Rhodocyclales	f__Zoogloeaceae	Thauera	Thauera_K11
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Rhodocyclales	f__Zoogloeaceae	Thauera	Thauera_MZ1T
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	Thermacetogenium	Thermacetogenium_phaeum
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiales_Family_XVII._Incertae_Sedis	Thermaerobacter	Thermaerobacter_marianensis
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiales_Family_XVII._Incertae_Sedis	Thermaerobacter	Thermaerobacter_FW80
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiales_Family_XVII._Incertae_Sedis	Thermaerobacter	Thermaerobacter_PB12/4term
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	Thermanaeromonas	Thermanaeromonas_toyohensis
k__Bacteria	p_Synergistetes	c__Synergistia	o__Synergistales	f__Synergistaceae	Thermanaerovibrio	Thermanaerovibrio_acidaminovorans
k__Bacteria	p_Synergistetes	c__Synergistia	o__Synergistales	f__Synergistaceae	Thermanaerovibrio	Thermanaerovibrio_velox
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	Thermincola	Thermincola_potens
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Thermoactinomycetaceae	Thermoactinomyces	Thermoactinomyces_vulgaris
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter_ethanolicus
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter_italicus
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter_kivui
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter_mathranii
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter_siderophilus
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter_wiegelii
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales			Thermoanaerobacterales_bacterium_SK_G1
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacterales_Family_III._Incertae_Sedis	Thermoanaerobacterium	Thermoanaerobacterium_aotearoense
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacterales_Family_III._Incertae_Sedis	Thermoanaerobacterium	Thermoanaerobacterium_RBIITD
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacterales_Family_III._Incertae_Sedis	Thermoanaerobacterium	Thermoanaerobacterium_thermosaccharolyticum
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacterales_Family_III._Incertae_Sedis	Thermoanaerobacterium	Thermoanaerobacterium_xylanolyticum
k__Bacteria	p_Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	Thermobacillus	Thermobacillus_composti
k__Bacteria					Thermobaculum	Thermobaculum_terrenum
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Streptosporangiales	f__Nocardiopsaceae	Thermobifida	Thermobifida_fusca
k__Bacteria	p_Actinobacteria	c__Actinobacteria	g__Thermobispora			Thermobispora_bispora
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	Thermochromatium	Thermochromatium_tepidum
k__Bacteria	p_Firmicutes	c__Clostridia	o__Clostridiales	f__Hungateiclostridiaceae	Thermoclostridium	Thermoclostridium_stercorarium
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_barophilus
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_barossii
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_celer
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_chitonophagus
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_cleftensis
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_eurythermalis
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_gammatolerans
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_gorgonarius
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_guaymasensis
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_kodakarensis
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_litoralis
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_nautili
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_onnurineus
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_pacificus
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_paralvinellae
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_peptonophilus
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_piezophilus
k__Viruses						Thermococcus_prieurii_virus_1
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_profundus
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_radiotolerans
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_sibiricus
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_siculi
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_2319x1
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_4557
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_5_4
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_AM4
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_EXT12c
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_P6
k__Archaea	p_Euryarchaeota	c__Thermococci	o__Thermococcales	f__Thermococcaceae	Thermococcus	Thermococcus_thioreducens
k__Bacteria	p_Aquificae	c__Aquificae	o__Aquificales	f__Aquificaceae	Thermocrinis	Thermocrinis_albus
k__Bacteria	p_Aquificae	c__Aquificae	o__Aquificales	f__Aquificaceae	Thermocrinis	Thermocrinis_minervae
k__Bacteria	p_Aquificae	c__Aquificae	o__Aquificales	f__Aquificaceae	Thermocrinis	Thermocrinis_ruber
k__Bacteria	p_Thermodesulfobacteria	c__Thermodesulfobacteria	o__Thermodesulfobacteriales	f__Thermodesulfobacteriaceae	Thermodesulfatator	Thermodesulfatator_indicus
k__Bacteria	p_Thermodesulfobacteria	c__Thermodesulfobacteria	o__Thermodesulfobacteriales	f__Thermodesulfobacteriaceae	Thermodesulfobacterium	Thermodesulfobacterium_commune
k__Bacteria	p_Thermodesulfobacteria	c__Thermodesulfobacteria	o__Thermodesulfobacteriales	f__Thermodesulfobacteriaceae	Thermodesulfobacterium	Thermodesulfobacterium_geofontis
k__Bacteria	p_Thermodesulfobacteria	c__Thermodesulfobacteria	o__Thermodesulfobacteriales	f__Thermodesulfobacteriaceae	Thermodesulfobacterium	Thermodesulfobacterium_TA1
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermodesulfobiaceae	Thermodesulfobium	Thermodesulfobium_acidiphilum
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermodesulfobiaceae	Thermodesulfobium	Thermodesulfobium_narugense
k__Bacteria	p_Nitrospirae	c__Nitrospira	o__Nitrospirales	f__Nitrospiraceae	Thermodesulfovibrio	Thermodesulfovibrio_yellowstonii
k__Archaea	p_Crenarchaeota	c__Thermoprotei	o__Thermoproteales	f__Thermofilaceae	Thermofilum	Thermofilum_adornatum
k__Archaea	p_Crenarchaeota	c__Thermoprotei	o__Thermoproteales	f__Thermofilaceae	Thermofilum	Thermofilum_pendens
k__Archaea	p_Crenarchaeota	c__Thermoprotei	o__Thermoproteales	f__Thermofilaceae	Thermofilum	Thermofilum_uzonense
k__Archaea	p_Crenarchaeota	c__Thermoprotei	o__Desulfurococcales	f__Desulfurococcaceae	Thermogladius	Thermogladius_calderae
k__Bacteria	p_Planctomycetes	c__Planctomycetia	o__Pirellulales	f__Thermoguttaceae	Thermogutta	Thermogutta_terrifontis
k__Bacteria	p_Cyanobacteria		o__Synechococcales	f__Oculatellaceae	Thermoleptolyngbya	Thermoleptolyngbya_PKUAC_SCTA183
k__Bacteria	p_Chloroflexi	c__Thermomicrobia	o__Thermomicrobiales	f__Thermomicrobiaceae	Thermomicrobium	Thermomicrobium_roseum
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Thermomonas	Thermomonas_HDW16
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	Thermomonas	Thermomonas_SY21
k__Bacteria	p_Actinobacteria	c__Actinobacteria	o__Streptosporangiales	f__Thermomonosporaceae	Thermomonospora	Thermomonospora_curvata
k__Archaea	p_Euryarchaeota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	Thermoplasma	Thermoplasma_acidophilum
k__Archaea	p_Euryarchaeota	c__Thermoplasmata	o__Thermoplasmatales	f__Thermoplasmataceae	Thermoplasma	Thermoplasma_volcanium
k__Archaea	p_Euryarchaeota	c__Thermoplasmata	o__Thermoplasmatales			Thermoplasmatales_archaeon_BRNA1
k__Archaea	p_Crenarchaeota	c__Thermoprotei	o__Thermoproteales	f__Thermoproteaceae	Thermoproteus	Thermoproteus_tenax
k__Archaea	p_Crenarchaeota	c__Thermoprotei	o__Thermoproteales	f__Thermoproteaceae	Thermoproteus	Thermoproteus_uzoniensis
k__Bacteria	p_Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacterales_Family_III._Incertae_Sedis	Thermosediminibacter	Thermosediminibacter_oceani
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Thermotogales	f__Fervidobacteriaceae	Thermosipho	Thermosipho_africanus
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Thermotogales	f__Fervidobacteriaceae	Thermosipho	Thermosipho_melanesiensis
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Thermotogales	f__Fervidobacteriaceae	Thermosipho	Thermosipho_1070
k__Archaea	p_Crenarchaeota	c__Thermoprotei	o__Desulfurococcales	f__Desulfurococcaceae	Thermosphaera	Thermosphaera_aggregans
k__Bacteria	p_Aquificae	c__Aquificae	o__Aquificales		Thermosulfidibacter	Thermosulfidibacter_takaii
k__Bacteria	p_Thermodesulfobacteria	c__Thermodesulfobacteria	o__Thermodesulfobacteriales	f__Thermodesulfobacteriaceae	Thermosulfurimonas	Thermosulfurimonas_marina
k__Bacteria	p_Thermodesulfobacteria	c__Thermodesulfobacteria	o__Thermodesulfobacteriales	f__Thermodesulfobacteriaceae	Thermosulfuriphilus	Thermosulfuriphilus_ammonigenes
k__Bacteria	p_Cyanobacteria		o__Synechococcales	f__Synechococcaceae	Thermosynechococcus	Thermosynechococcus_elongatus
k__Bacteria	p_Cyanobacteria		o__Synechococcales	f__Synechococcaceae	Thermosynechococcus	Thermosynechococcus_CL_1
k__Bacteria	p_Cyanobacteria		o__Synechococcales	f__Synechococcaceae	Thermosynechococcus	Thermosynechococcus_NK55a
k__Bacteria	p_Cyanobacteria		o__Synechococcales	f__Synechococcaceae	Thermosynechococcus	Thermosynechococcus_vulcanus
k__Fungi	p_Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	Thermothelomyces	Thermothelomyces_thermophilus
k__Fungi	p_Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	Thermothielavioides	Thermothielavioides_terrestris
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Thermotogales	f__Thermotogaceae	Thermotoga	Thermotoga_caldifontis
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Thermotogales	f__Thermotogaceae	Thermotoga	Thermotoga_maritima
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Thermotogales	f__Thermotogaceae	Thermotoga	Thermotoga_naphthophila
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Thermotogales	f__Thermotogaceae	Thermotoga	Thermotoga_neapolitana
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Thermotogales	f__Thermotogaceae	Thermotoga	Thermotoga_petrophila
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Thermotogales	f__Thermotogaceae	Thermotoga	Thermotoga_profunda
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Thermotogales	f__Thermotogaceae	Thermotoga	Thermotoga_2812B
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Thermotogales	f__Thermotogaceae	Thermotoga	Thermotoga_Cell2
k__Bacteria	p_Thermotogae	c__Thermotogae	o__Thermotogales	f__Thermotogaceae	Thermotoga	Thermotoga_RQ7
k__Bacteria	p_Aquificae	c__Aquificae	o__Desulfurobacteriales	f__Desulfurobacteriaceae	Thermovibrio	Thermovibrio_ammonificans
k__Bacteria	p_Synergistetes	c__Synergistia	o__Synergistales	f__Synergistaceae	Thermovirga	Thermovirga_lienii
k__Bacteria	p_Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	Thermus	Thermus_aquaticus
k__Bacteria	p_Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	Thermus	Thermus_brockianus
k__Bacteria	p_Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	Thermus	Thermus_caldilimi
k__Bacteria	p_Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	Thermus	Thermus_oshimai
k__Bacteria	p_Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	Thermus	Thermus_parvatiensis
k__Viruses	p_Uroviricota	c__Caudoviricetes	o__Caudovirales	f__Myoviridae		Thermus_phage_TMA
k__Bacteria	p_Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	Thermus	Thermus_scotoductus
k__Bacteria	p_Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	Thermus	Thermus_4C
k__Bacteria	p_Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	Thermus	Thermus_CCB_US3_UF1
k__Bacteria	p_Deinococcus-Thermus	c__Deinococci	o__Thermales	f__Thermaceae	Thermus	Thermus_thermophilus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio_nitratireducens
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio_paradoxus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio_K90mix
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio_sulfidiphilus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Ectothiorhodospiraceae	Thioalkalivibrio	Thioalkalivibrio_versutus
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Nitrosomonadales	f__Thiobacillaceae	Thiobacillus	Thiobacillus_denitrificans
k__Bacteria	p_Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	Thioclava	Thioclava_nitratireducens
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	Thiocystis	Thiocystis_violascens
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	Thioflavicoccus	Thioflavicoccus_mobilis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Chromatiales		Thiohalobacter	Thiohalobacter_thiocyanaticus
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	g__Thiolapillus			Thiolapillus_brandeum
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	Thiomicrorhabdus	Thiomicrorhabdus_aquaedulcis
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	Thiomicrorhabdus	Thiomicrorhabdus_indica
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	Thiomicrorhabdus	Thiomicrorhabdus_aks77
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	Thiomicrorhabdus	Thiomicrorhabdus_AkT22
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	Thiomicrorhabdus	Thiomicrorhabdus_G1
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	Thiomicrorhabdus	Thiomicrorhabdus_G2
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	Thiomicrospira	Thiomicrospira_aerophila
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	Thiomicrospira	Thiomicrospira_cyclica
k__Bacteria	p_Proteobacteria	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	Thiomicrospira	Thiomicrospira_S5
k__Bacteria	p_Proteobacteria	c__Betaproteobacteria	o__Burkholderiales		Thiomonas	Thiomonas_arsenitoxydans
