ID,Abiotrophia,Acetobacter,Acholeplasma,Achromobacter,Acidaminococcus,Acidibacter,Acidobacteria,Acinetobacter,Actinobacillus,Actinomyces,Actinomycetospora,Adlercreutzia,ADurb.Bin063-1,Aerococcus,Aeromonas,Agathobacter,Aggregatibacter,Akkermansia,Alicycliphilus,Aliicoccus,Alishewanella,Alistipes,Alkanindiges,Allisonella,Alloprevotella,Alteromonas,Alysiella,Anaerococcus,Anaeroglobus,Anaeromyxobacter,Anaerostipes,Anaerotruncus,Anaerovibrio,Angelakisella,Anoxybacillus,ANPRhizobium,Aquabacterium,Aquicella,Asteroleplasma,Atopobium,Aureimonas,Bacillus,Bacteroidales,Bacteroides,Bacteroidia,Barnesiella,Bartonella,Bdellovibrio,Bergeyella,Bifidobacterium,Bilophila,Blastocatella,Blastococcus,Blastomonas,Blautia,Blvii28,Bombella,Bosea,Brachybacterium,Bradyrhizobium,Brevibacterium,Brevundimonas,Bryobacter,Bulleidia,Burkholderia-Caballeronia-Paraburkholderia,Butyricicoccus,Butyricimonas,Butyrivibrio,CAG-352,CAG-56,CAG-873,Campylobacter,candidate,Candidatus,Capnocytophaga,Caproiciproducens,Cardiobacterium,Carnimonas,Catabacter,Catenibacterium,Catonella,Caulobacter,Cetobacterium,Chloroflexi,Christensenella,Christensenellaceae,Chroococcidiopsis,Chryseobacterium,Chthoniobacter,CL500-29,Cloacibacillus,Cloacibacterium,Clostridiales,Clostridium,Cnuella,Collinsella,Comamonas,Commensalibacter,Conchiformibius,Coprobacillus,Coprobacter,Coprococcus,Corynebacterium,Craurococcus,Criibacterium,Cupriavidus,Curvibacter,Cutibacterium,Defluviitaleaceae,Deinococcus,Delftia,delta,Dermabacter,Dermacoccus,Desulfomicrobium,Desulfovibrio,Devosia,Dialister,Dielma,Dietzia,Dolosigranulum,Dongia,Dorea,DTU089,Dyella,Eggerthella,Eikenella,Eisenbergiella,Ellin6055,Ellin6067,Elusimicrobium,Enhydrobacter,Ensifer,Enterococcus,Enterorhabdus,Eremococcus,Erysipelatoclostridium,Erysipelotrichaceae,Escherichia-Shigella,eubacterium,Eubacterium,Exiguobacterium,Ezakiella,F0058,F0332,Facklamia,Faecalibacterium,Faecalitalea,Fastidiosipila,Faucicola,Ferrovum,Filifactor,Filobacterium,Finegoldia,Firmicutes,Flavisolibacter,Flavobacterium,Flavonifractor,Fournierella,Fretibacterium,Frischella,Fructobacillus,Fusicatenibacter,Fusobacterium,Gaiella,Gallicola,Gardnerella,GCA-900066225,GCA-900066575,Gemella,Gemmata,Gemmatimonas,Gemmatirosa,Geobacter,Gilliamella,Glutamicibacter,GOUTA6,Gracilibacteria,Granulicatella,Haemophilus,Haliangium,Halomonas,Helcococcus,Herbaspirillum,hgcI,Holdemanella,Holdemania,Howardella,Hungatella,Hydrogenoanaerobacterium,Hydrogenophaga,Hymenobacter,Hyphomicrobium,Ignavigranum,Intestinibacter,Intestinimonas,Jeotgalicoccus,JGI,Johnsonella,Jonquetella,Kingella,Kocuria,Kytococcus,Lachnoanaerobaculum,Lachnoclostridium,Lachnospira,Lachnospiraceae,Lactobacillus,Lactococcus,Larkinella,Lautropia,Lawsonella,Leptotrichia,Leuconostoc,Libanicoccus,Luteimonas,Luteolibacter,Lysobacter,Mailhella,Marvinbryantia,Massilia,Megamonas,Megasphaera,Mesorhizobium,metagenome,Methylobacterium,Methylotenera,Methyloversatilis,Microbacterium,Micrococcus,Microvirga,Mitsuokella,MND1,Mobiluncus,Mogibacterium,Moraxella,Moryella,Mucilaginibacter,Murdochiella,Mycobacterium,Mycoplasma,Negativibacillus,Negativicoccus,Neisseria,Nesterenkonia,Nitrospira,Nocardioides,Nosocomiicoccus,Novosphingobium,Oceanivirga,Ochrobactrum,Odoribacter,Olsenella,organism,Oribacterium,Oscillibacter,Oxalicibacterium,Oxalobacter,Paenibacillus,Pajaroellobacter,Pantoea,Parabacteroides,Paracoccus,Paraprevotella,Parasutterella,Parvimonas,Pedobacter,Peptoanaerobacter,Peptococcus,Peptoniphilus,Peptostreptococcus,Peredibacter,Phascolarctobacterium,Pirellula,planctomycete,Porphyromonadaceae,Porphyromonas,Prevotella,Prevotellaceae,Proteus,Providencia,Pseudoalteromonas,Pseudoduganella,Pseudogulbenkiania,Pseudolabrys,Pseudomonas,Pseudonocardia,Pseudoxanthomonas,Pyramidobacter,Qipengyuania,Ralstonia,Ramlibacter,RB41,Reyranella,Rheinheimera,Rhodococcus,Rikenellaceae,Romboutsia,Roseburia,Roseomonas,Rothia,Rubellimicrobium,Rubrobacter,rumen,Ruminiclostridium,Ruminococcaceae,Ruminococcus,S5-A14a,Salinicoccus,Sanguibacteroides,Schlegelella,Selenomonas,Sellimonas,Senegalimassilia,Serratia,Shewanella,Shuttleworthia,Simonsiella,Singulisphaera,Slackia,Sneathia,Snodgrassella,soil,Solirubrobacter,Solobacterium,Sphingobacterium,Sphingobium,Sphingomonas,SR1,Staphylococcus,Stenotrophomonas,Stomatobaculum,Streptobacillus,Streptococcus,Streptomyces,Subdoligranulum,Succinivibrio,Sutterella,Suttonella,SWB02,Tannerella,Terrisporobacter,Thermoanaerobacterales,TM7,Treponema,Turicibacter,Tyzzerella,UBA1819,Varibaculum,Veillonella,Vibrio,Victivallis,W5053,Weissella,Zoogloea,ZOR0006
FVS41830,0,0,0,0,0,0,0,0,1.200120012,0.510051005,0,0,0,0,0.010001,0,0.240024002,0,0,0,0,0,0,0,17.10171017,0,0.210021002,0,0,0,0,0,0,0,0,0,0,0,0,0.120012001,0,0,0,0,0,0,0,0,0.080008001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030003,0,0,0,0.730073007,0.060006001,0.040004,0.330033003,0,0.020002,0,0,0,0.080008001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260026003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040004,0,0,0,0,0,0.020002,0,0,0,0,0.060006001,0,0,0.020002,0,0,0,0,0,0,0,0,3.750375038,0,0,0,0,0,4.080408041,0,0,0,0,0,0,0,0,0.930093009,19.5519552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110011001,0,0,0,0,0.330033003,0,0,0,0,0,0,0.140014001,0,0.600060006,0,0,0,0,0,0,0,0,0,0.040004,0,0,0,0,0,0,0,0,0,0,0,0.010001,1.570157016,0,0,0,0,0,0,0,6.760676068,0,0,0,0,0,0,0,0,0,0,0.060006001,0,0,0,0,0,0,0,0,0,0,0.120012001,0,0,0.020002,0,0.070007001,0,0,0,0,0,2.180218022,4.650465047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340034003,0,0,0,0,0.460046005,0,0,0,0,0,0.020002,0,0,0,0,0,0,0,0,0,0,0,0,0.200020002,0,0,0,0.140014001,0,0,0.140014001,0.050005001,29.8829883,0,0,0,0,0,0,0.070007001,0,0,0,0.110011001,0,0,0,0,1.080108011,0,0,0,0,0,0
FVS41831,0,0,0,0,0,0,0,0,13.40134013,1.080108011,0,0,0,0,0.100010001,0,0.220022002,0,0,0,0,0,0,0,2.540254025,0,0.060006001,0,0,0,0,0,0,0,0,0,0,0,0,0.200020002,0,0,0,0,0,0,0,0,0.540054005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.790279028,0,0.070007001,0.200020002,0,0.010001,0,0,0,0.070007001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050005001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.490249025,0,0,0,0,0,3.820382038,0,0,0,0,0,0,0,0,1.120112011,8.440844084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060006001,0,0,0,0,0.600060006,0,0,0,0.050005001,0,0,0.200020002,0,7.200720072,0,0,0,0,0,0,0,0,0,0.640064006,0,0,0,0,0,0,0,0,0,0,0,0.020002,0.040004,0,0,0,0,0,0,0,12.95129513,0,0,0,0,0,0,0,0,0,0,0.100010001,0,0,0,0,0,0,0,0,0,0,0.030003,0,0,0,0,0,0,0,0,0,0,2.460246025,9.470947095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340034003,0,0,0,0,0.440044004,0,0,0,0,0,0.020002,0,0,0,0,0,0,0,0,0,0,0,0,0.090009001,0,0,0,0.070007001,0,0,0.040004,0.420042004,23.53235324,0,0,0,0,0,0,0.080008001,0,0,0,0.060006001,0,0,0,0,3.490349035,0,0,0,0,0,0
FVS41832,0.15,0,0,0,0,0,0,0,11.84,0.65,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,14.05,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.14,0.05,0.56,0,0,0,0,0,0.07,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,8.7,0,0,0,0,0,0,0,0,2.62,9.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.08,0,1.66,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.04,0.56,0,0,0,0,0,0,0,7.22,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.04,0,0.08,0,0,0,0,0,3.91,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0.39,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.32,0,0,0.05,0.29,21.97,0,0,0,0,0,0,0.08,0,0,0,0.02,0,0,0,0,2.98,0,0,0,0,0,0
FVS41833,0,0,0,0,0,0,0,0.04002802,0.140098069,3.762633844,0,0,0,0,0.030021015,0,0.04002802,0,0,0,0,0,0,0,2.381667167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750525368,0,0.050035025,0,0,0,0,0,0,0.070049034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030021015,0,0,0,0,0,0,2.351646152,0,0.010007005,0.04002802,0,0.030021015,0,0,0,0.080056039,0,0.010007005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150105074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010007005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04002802,0,0,0,0,0,0,0,0.010007005,0,0,0,0.590413289,0,0,0,0,0,14.12989092,0,0,0,0,0,0,0,0,0.940658461,6.114279996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220154108,0,0,0,0.080056039,0,0,0.170119083,0,2.001400981,0.070049034,0,0,0,0,0,0,0,0,0.950665466,0,0,0,0,0,0,0,0,0,0,0,0.010007005,0.050035025,0,0,0,0,0.02001401,0,0,0.220154108,0,0,0,0,0,0,0,0,0,0,0.460322226,0,0,0,0,0,0,0,0,0,0,0.02001401,0,0,0,0,0.02001401,0,0,0,0,0,0.920644451,6.654658261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.240868608,0,0,0,0,0.070049034,0,0,0,0,0,0.110077054,0,0,0,0,0,0,0,0,0,0,0,0,0.170119083,0,0,0,0,0,0,0.540378265,0.060042029,42.68988292,0,0,0,0,0,0,0,0,0,0.02001401,0.030021015,0,0,0,0,11.16781747,0,0,0,0,0,0
FVS41834,0.190019002,0,0,0,0,0,0,0,0.390039004,9.260926093,0,0,0,0,0,0,0.270027003,0,0,0,0,0,0,0,3.360336034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620062006,0,0,0,0,0,0,0,0,0.130013001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070007001,0,0,0,1.350135014,0,0.030003,0.080008001,0,0.010001,0,0,0,0.060006001,0,0.010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510051005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180018002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.330233023,0,0,0,0,0,1.00010001,0,0,0,0,0,0,0,0,0.570057006,2.300230023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620062006,0,0,0,0,0,0,2.480248025,0,3.410341034,0,0,0,0,0,0,0,0,0,3.95039504,0,0,0,0,0,0,0,0,0,0,0.060006001,0.060006001,0.200020002,0,0,0,0,0.030003,0,0,2.590259026,0,0,0,0,0,0,0,0,0,0,0.150015002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010001,0,0,0,0,0,0.320032003,27.80278028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98009801,0,0,0,0,0.780078008,0,0,0,0,0,0.400040004,0,0,0,0,0,0,0,0,0,0,0,0,0.460046005,0,0,0,0,0,0,0.680068007,0.110011001,15.51155116,0,0,0,0,0,0,0.030003,0,0,0,0,0,0,0,0,15.66156616,0,0,0,0,0,0
FVS41835,0.010004002,0,0.010004002,0,0,0,0,0,4.781912765,0.06002401,0,0,0,0,0,0,0.200080032,0,0,0,0,0,0,0,24.15966387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010004002,0,0,0,0.040016006,0.010004002,0,0,0,0.140056022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020008003,0.020008003,0.010004002,0.010004002,0,0,0,0,0,0.050020008,0,0,0,0,0,0,0,0,0,0,0,0.010004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06002401,0,0,0,0,0,0,0,0,0,0,0.030012005,0,0,0,0,0,0,0,0,0,0,0,10.82432973,0,0,0,0,0,5.56222489,0,0,0,0,0,0,0,0,2.691076431,11.80472189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990396158,0,0.010004002,0,0,0.070028011,0,0,0,0,0,0,0.070028011,0.020008003,0.56022409,0,0,0,0,0,0,0,0,0,0.040016006,0,0,0,0,0,0,0,0,0,0,0,0,0.160064026,0,0,0,0,0,0,0,9.393757503,0,0,0,0,0,0,0,0,0,0,0.090036014,0,0,0,0,0,0,0,0.010004002,0,0,0.030012005,0,0,0.220088035,0,0.010004002,0,0,0,0,0,0.950380152,1.670668267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030012005,0,0,0,0,0,0.020008003,0,0,0,0,0,0,0,0,0,0,0,0,0.020008003,0,0,0,0,0,0,0.020008003,14.77591036,7.653061224,0,0,0,0,0,0,0,0,0,0,0.150060024,0,0,0,0,2.31092437,0,0,0,0,0,0
FVS41836,0.030033036,0.040044048,0,0,0,0,0,0.020022024,4.224647112,1.661828011,0,0,0,0,0.040044048,0,0.300330363,0,0,0,0,0,0,0,1.09120032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210231254,0,0,0,0,0.010011012,0,0,0,0.100110121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020022024,0,0,0,0.860947042,0,0.010011012,0.080088097,0,0,0,0,0,0.060066073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130143157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040044048,0,0,0,0,0,0,0,0,0.14015417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080088097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.863149464,0,0,0,0,0,3.583942337,0,0,0,0,0,0,0,0,1.521673841,14.08549404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660726799,0,0,0,0.240264291,0.110121133,0,0.240264291,0,3.303633997,0.080088097,0,0,0,0,0,0,0,0,0.420462509,0,0,0,0,0,0,0,0,0,0,0,0.060066073,0.060066073,0,0,0,0,0,0,0,8.229051957,0,0,0,0,0,0,0,0,0,0,0.52057263,0,0,0,0,0,0,0,0,0,0,0.080088097,0,0,0.010011012,0,0.040044048,0,0,0,0,0,2.13234558,13.95535089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020022024,0,2.212433677,0,0,0,0,0.120132145,0,0,0,0,0,0.040044048,0,0,0,0,0,0,0,0,0,0,0,0,0.110121133,0,0,0,0.040044048,0,0,0.290319351,0.080088097,23.79617579,0,0,0,0,0,0,0.020022024,0,0,0,0.060066073,0,0,0,0,9.039943938,0,0,0,0,0,0
FVS41837,0.040008002,0,0,0,0,0,0,0,0.090018004,3.840768154,0,0,0,0,0,0,0.090018004,0,0,0,0,0,0,0,5.931186237,0,0.020004001,0,0,0,0,0,0,0,0,0,0,0,0,0.26005201,0,0,0,0,0,0,0,0,0.060012002,0,0,0,0,0,0,0.020004001,0,0,0,0,0,0,0,0,0,0,0,0.030006001,0,0,0,0.680136027,0.080016003,0,0.100020004,0,0.030006001,0,0,0,0.090018004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020004001,0,0,0,0,0,0.030006001,0,0,0,0,0,0,0,0,0.010002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190038008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080016003,0,0,0,0,0,0,0,0,8.021604321,0,0,0,0,0,0.270054011,0,0,0,0,0,0,0,0,1.020204041,2.370474095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090018004,0,0,0,0,0.610122024,0,0,0,0,0,0,0.090018004,0,3.380676135,0,0,0,0,0,0,0,0,0,0.590118024,0,0,0,0,0,0,0,0,0,0,0.080016003,0.020004001,0.76015203,0,0,0,0,0,0,0,28.27565513,0,0,0,0,0,0,0,0,0,0,0.49009802,0,0,0,0,0,0,0,0,0,0,0.050010002,0,0,0.030006001,0,0.060012002,0,0,0,0,0,3.430686137,21.97439488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.600320064,0,0,0,0,0.270054011,0,0,0,0,0,0.070014003,0,0,0,0,0,0,0,0,0,0,0,0,0.850170034,0,0,0,0.100020004,0,0,0.170034007,0.010002,7.411482296,0,0,0,0,0,0,0.180036007,0,0,0.030006001,0.030006001,0,0,0,0,5.381076215,0,0,0,0,0,0.010002
FVS41838,0.090189398,0,0,0,0,0,0,0,7.626014631,0.571199519,0,0,0,0,0,0,1.012125463,0,0,0,0,0,0,0,7.345425393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040084177,0,0,0,0,0.010021044,0,0,0,0.561178475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140294619,0,0.050105221,0.200420884,0,0.130273575,0,0,0,0.060126265,0,0.020042088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040084177,0,0,0,0,0,0.060126265,0,0,0,0,0,0.020042088,0,0,0,0,0,0,0,0,0.12025253,0,0,0.020042088,0,0,0,0,0,0.661388917,0,0,0,0,0,0,0,0,0,0,0.010021044,0,0.581220563,0.010021044,0,0.010021044,0,0,0,0,0,0,0,0,0.050105221,0,0,0.010021044,0,0,0,0,0,0,0,0,3.447239202,0,0,0,0,0,2.05431406,0,0,0,0,0,0,0,0,1.883956308,21.23459264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060126265,0,0,0.12025253,0,0,0,0,0,0,1.292714701,0,1.573303938,0,0,0,0,0,0,0,0,0,0.040084177,0,0,0,0,0,0,0,0,0,0,0,0,0.210441928,0,0,0,0,0,0,0,13.94929352,0,0,0,0,0,0,0,0,0,0,0.040084177,0,0,0,0,0,0,0,0,0,0,0.070147309,0,0,0,0,0.100210442,0,0,0,0,0,4.46938571,5.391321776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31065237,0,0,0,3.136586832,0,0,0.020042088,0,0.240505061,0,0,0,0,0,0.060126265,0,0,0,0,0,0.210441928,0,0,0,0,0,0,0.140294619,0,0,0,0.160336707,0.010021044,0,0,0.450946989,16.88545946,0,0,0,0,0,0,0.020042088,0,0,0,0.541136386,0,0,0,0,0.781641447,0,0,0,0,0,0
FVS41839,0.12,0,0,0,0,0,0,0,1.4,1.77,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,1.03,0,0.05,0.13,0,0.01,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.01,0,0.01,0,0,0,0,0,0,0,0.06,0,0,0.07,0,0,0,0,0,0,0,0,3.74,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,1.45,5.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0.41,0,2.74,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,22.13,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,1.22,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.55,0,0,0,0,2.01,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.92,0,0,0.29,0.08,17.27,0,0,0,0,0,0,0.12,0,0,0,0.07,0,0,0,0,3.53,0,0,0,0,0,0
FVS41840,0,0,0,0,0,0,0,0,1.93,0.25,0,0,0,0,0.03,0,0.43,0,0,0,0,0,0,0,4.31,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,2.03,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0.09,0.04,3.21,0,0.02,0,0,0,0.07,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,1.2,19.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0.31,0,0,0,0,0,0,1.05,0,2.39,0,0,0,0,0,0,0,0.01,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,19.45,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.07,0,0.07,0,0,0,0,0,3.13,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.13,0,0,0,0,0,0.37,0,0,0,0,0,1.3,0,0,0,0,0,0,0.05,0,0,0,0.21,0,0,0.1,0.05,5.11,0,0,0,0,0,0,0.11,0,0,0,0.3,0,0,0,0,6.24,0,0,0,0,0,0
FVS41841,0,0,0,0,0,0,0,0,0.37,0.97,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,14.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.15,0.01,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.01,0,0,0,3.78,0,0,0.66,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,6.39,0,0,0,0,0,3.56,0,0,0,0,0,0,0,0,1.34,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.6,0,0,0,0,0,0,0.11,0,6.55,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0,0,0,0.01,0,0,7.76,0,0,0,0,0,0,0,0.02,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0.08,0,0,0,0,0,2.5,18.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.24,0,0,0,0,0.42,0,0,0,0,0,1.26,0,0,0,0.01,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0.19,3.01,8.7,0,0,0,0,0,0,0.99,0,0,0,0.87,0,0,0,0,9.62,0,0,0,0,0,0.01
